genres,app_name,release_date,tags,id,playtime_forever
"['Action', 'Indie']",Demons with Shotguns,2016,"['Action', 'Indie', 'Local Co-Op', 'Great Soundtrack', 'Local Multiplayer', '4 Player Local', 'Singleplayer', 'Demons', 'Pixel Graphics']",370940,0
"['Adventure', 'Indie', 'RPG']",Corpse Party,2016,"['Horror', 'Anime', 'Adventure', 'RPG', 'Visual Novel', 'Psychological Horror', 'RPGMaker', 'Gore', 'Story Rich', 'Indie', 'Pixel Graphics', 'Multiple Endings', 'Singleplayer', 'Mature', 'Dark', 'Great Soundtrack', 'Survival Horror', 'Cute']",251270,2
"['Casual', 'Indie', 'Strategy']",Ticket to Ride - Nordic countries,2016,"['Strategy', 'Indie', 'Casual']",350271,0
"['Action', 'Indie']",Otem's Defiance,2016,"['Indie', 'Action', 'Story Rich', 'Platformer', 'Experimental', 'Colorful', 'Design & Illustration']",434490,358
['Strategy'],Hyperdevotion Noire: Ultimate Resta Set,2016,['Strategy'],426926,0
['Strategy'],Hyperdevotion Noire: Ultimate Estelle Set,2016,['Strategy'],426927,0
['Strategy'],Hyperdevotion Noire: Ultimate Ein Al Set,2016,['Strategy'],426928,0
['Strategy'],Hyperdevotion Noire: Histoire's Value Set,2016,['Strategy'],426929,0
['Strategy'],Hyperdevotion Noire: Ultimate Poona Set,2016,['Strategy'],426990,0
['Strategy'],Hyperdevotion Noire: Ultimate Ryuka Set,2016,['Strategy'],426993,0
['Strategy'],Hyperdevotion Noire: Ultimate Blossom Aizen Set,2016,['Strategy'],426994,0
['Strategy'],Hyperdevotion Noire: Ultimate Moru Set,2016,['Strategy'],426991,0
['Strategy'],Hyperdevotion Noire: Ultimate Tsunemi Set,2016,['Strategy'],426995,0
['Strategy'],Hyperdevotion Noire: Ultimate Ai Masujima Set,2016,['Strategy'],426992,0
['Strategy'],Hyperdevotion Noire: Ultimate Lady Wac Set,2016,['Strategy'],426998,0
['Strategy'],Hyperdevotion Noire: Ultimate Disc,2016,['Strategy'],426996,0
['Strategy'],Hyperdevotion Noire: Ultimate Wyn Set,2016,['Strategy'],426997,0
['Strategy'],Hyperdevotion Noire: Ultimate Generia G Set,2016,['Strategy'],426999,0
['Strategy'],Hyperdevotion Noire: Ultimate Vio Set,2016,['Strategy'],427001,0
['Strategy'],Hyperdevotion Noire: Ultimate Saori Set,2016,['Strategy'],427000,0
"['Adventure', 'Casual', 'Indie']",Caveman World: Mountains of Unga Boonga,2016,"['Casual', 'Indie', 'Adventure', 'Arcade', 'Singleplayer', 'Platformer', 'Replay Value', 'Family Friendly', 'Funny', 'Atmospheric', 'Physics', 'Difficult', 'Pixel Graphics', 'Fantasy', 'Comedy', 'Fast-Paced', 'Villain Protagonist']",462960,211
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Ghoul Kid,2016,"['Free to Play', 'Casual', 'Strategy', 'Indie', 'Horror']",461750,0
['Strategy'],Khaaneph Fleet Pack,2016,['Strategy'],433242,0
"['Free to Play', 'Massively Multiplayer', 'Simulation']",Steel Ocean - The New Captain Package,2016,"['Massively Multiplayer', 'Simulation', 'Free to Play']",430120,0
"['Free to Play', 'Massively Multiplayer', 'Simulation']",Steel Ocean - Growth Package,2016,"['Massively Multiplayer', 'Simulation', 'Free to Play']",460240,0
"['Action', 'Indie']",Dashy Square,2016,"['Indie', 'Action', 'Music', 'Difficult', 'Great Soundtrack', 'Memes', 'Platformer', 'Pixel Graphics', 'Rhythm', '2D']",461230,420
"['Action', 'Adventure', 'Indie']",Cornerstone: The Song of Tyrim,2016,"['Action', 'Adventure', 'Indie', 'Action RPG']",284410,3
"['Adventure', 'Casual', 'Indie']",Endorlight,2016,"['Indie', 'Adventure', 'Casual', 'Platformer', 'Rogue-like']",428430,0
"['Indie', 'Simulation', 'Strategy']",Big Pharma: Marketing and Malpractice,2016,"['Strategy', 'Indie', 'Simulation']",458640,0
['Adventure'],King's Quest - Chapter 3: Once Upon a Climb,2016,['Adventure'],360280,0
['Strategy'],Hyperdevotion Noire: Ultimate Noire Set,2016,['Strategy'],426920,0
"['RPG', 'Strategy']",Hyperdevotion Noire: Goddess Black Heart (Neptunia),2016,"['Anime', 'Strategy', 'JRPG', 'RPG', 'Female Protagonist', 'Cute', 'Singleplayer', 'Memes', 'Strategy RPG', 'Nudity', 'Visual Novel']",415480,1
['Strategy'],Hyperdevotion Noire: Ultimate Blanc Set,2016,['Strategy'],426922,0
['Strategy'],Hyperdevotion Noire: Ultimate Neptune Set,2016,['Strategy'],426921,0
['Strategy'],Hyperdevotion Noire: Ultimate Vert Set,2016,['Strategy'],426923,0
['Strategy'],Hyperdevotion Noire: Ultimate Lee-Fi Set,2016,['Strategy'],426924,0
"['Casual', 'Free to Play', 'Simulation']",One Thousand Lies Soundtrack,2016,"['Free to Play', 'Casual', 'Simulation', 'Visual Novel']",464810,0
['Free to Play'],The Panic Room,2016,"['Free to Play', 'Hidden Object']",436160,0
['Strategy'],Hyperdevotion Noire: Ultimate Lid Set,2016,['Strategy'],426925,0
"['Action', 'Adventure', 'Indie', 'RPG']",The East New World,2016,"['Adventure', 'RPG', 'Action', 'Indie', 'Platformer']",462950,415
"['Adventure', 'Indie']",Wailing Heights,2016,"['Adventure', 'Indie', 'Point & Click', 'Comic Book', 'Comedy', 'Zombies', 'Great Soundtrack', 'Hand-drawn', 'Werewolves', '2D', 'Funny', 'Singleplayer', 'Cartoony', 'Story Rich', 'Music', '2.5D']",443650,461
"['Action', 'Adventure', 'Indie']",Epistory - Original Soundtrack,2016,"['Action', 'Adventure', 'Indie', 'RPG', 'Typing', 'Story Rich', 'Exploration', 'Atmospheric']",458530,0
['Action'],Ori and the Blind Forest: Definitive Edition,2016,"['Atmospheric', 'Great Soundtrack', 'Platformer', 'Metroidvania', 'Adventure', 'Story Rich', 'Singleplayer', 'Cute', 'Action', 'Difficult', 'Fantasy', '2D', 'Indie', 'Side Scroller', 'Open World', 'Puzzle', 'Controller', '2.5D', 'Family Friendly', 'RPG']",387290,486
['Action'],Ori and the Blind Forest (Original Soundtrack),2016,"['Action', 'Great Soundtrack']",465980,0
['Action'],Ori and the Blind Forest (Additional Soundtrack),2016,"['Action', 'Music']",466390,0
"['Action', 'Indie']",Rot Gut - OST,2016,"['Action', 'Indie']",465691,0
"['Adventure', 'Casual', 'Indie', 'RPG']",The Orphan Dreams,2016,"['Adventure', 'Casual', 'Indie', 'RPG']",456440,0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Townopolis,2008,"['Simulation', 'Strategy', 'Indie', 'Casual']",462730,0
"['Adventure', 'Casual', 'Indie', 'RPG']",The Orphan Dreams Soundtrack,2016,"['Adventure', 'RPG', 'Indie', 'Casual']",463200,0
"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",Snooker Nation Championship,2016,"['Early Access', 'Sports', 'Simulation', 'Indie', 'Strategy']",458830,11
"['Action', 'Indie', 'Strategy']",Emerge: Cities of the Apocalypse,2016,"['Action', 'Indie', 'Strategy', 'Zombies', 'Tower Defense', 'Turn-Based Strategy', 'Trading Card Game']",457600,713
"['Action', 'Casual']",PICO PARK,2016,"['Casual', 'Action']",461040,42
"['Action', 'Adventure', 'Casual']",Abandoned Knight,2016,"['Casual', 'Action', 'Adventure']",444790,5
"['Adventure', 'Indie']",NORTH,2016,"['Indie', 'Adventure', 'Cyberpunk']",461890,16
"['Action', 'Casual', 'Indie', 'Simulation']",State of Anarchy,2016,"['Indie', 'Action', 'Casual', ""Shoot 'Em Up"", 'Simulation', 'Shooter', 'Funny', 'Top-Down Shooter', 'Hand-drawn', '2D']",463210,0
"['Indie', 'Simulation', 'Strategy']",Falling Stars: War of Empires,2016,"['Strategy', 'Indie', 'Simulation']",439960,0
['Adventure'],Root Double -Before Crime * After Days- Xtend Edition,2016,"['Visual Novel', 'Adventure', 'Gore', 'Violent', 'Anime', 'Mystery', 'Sci-fi', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Atmospheric', 'Horror']",438130,31630
['Sports'],BASEBALL STARS 2,2016,"['Sports', 'Arcade']",366230,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",Magma Chamber,0,"['Early Access', 'Casual', 'Strategy', 'Action', 'Adventure', 'Indie']",463240,216
"['Action', 'Indie']",Missileman Origins,2017,"['Action', 'Indie']",461280,0
['Simulation'],Train Simulator: DB BR 648 Loco Add-On,2016,['Simulation'],376945,0
"['Casual', 'Indie', 'Strategy']",Boss Monster,2016,"['Strategy', 'Indie', 'Casual', 'Card Game', 'Board Game', 'Pixel Graphics']",362350,417
"['Action', 'Massively Multiplayer']",Hero Battle,2016,"['Massively Multiplayer', 'Action']",463000,0
"['Indie', 'Simulation', 'Strategy']",Offworld Trading Company,2016,"['Strategy', 'Economy', 'Space', 'RTS', 'Multiplayer', 'Sci-fi', 'Simulation', 'Indie', 'Competitive', 'Futuristic', 'Singleplayer', 'Trading', 'Management', 'Base Building', 'Co-op', 'Mars', 'Resource Management', 'Building', 'Capitalism', 'Great Soundtrack']",271240,183
"['Indie', 'Strategy', 'Early Access']",Avalon Lords: Dawn Rises,2016,"['Early Access', 'Strategy', 'Indie', 'RTS', 'Medieval', 'War']",329280,5
"['Action', 'Casual', 'Simulation']",Blaster Simulator,2016,"['Simulation', 'Action', 'Casual']",446450,0
"['Indie', 'Simulation', 'Strategy']",Offworld Trading Company - Real Mars Map Pack DLC,2016,"['Strategy', 'Indie', 'Simulation']",461130,0
"['Indie', 'Simulation', 'Strategy']",Offworld Trading Company - Soundtrack DLC,2016,"['Strategy', 'Indie', 'Simulation']",462280,0
['Simulation'],FSX: Steam Edition - Northrop T-38A Talon Add-On,2016,['Simulation'],433745,0
"['Sports', 'Strategy', 'Early Access']",Ultimate Fight Manager 2016,2016,"['Early Access', 'Sports', 'Strategy']",454560,0
"['Action', 'Casual', 'Indie', 'Early Access']",Bunny Bash,2016,"['Early Access', 'Indie', 'Action', 'Casual', 'Blood', 'Multiplayer', 'Funny', 'Gore', 'Platformer']",340680,0
"['Indie', 'Simulation', 'Strategy']",Airline Director 2 - Tycoon Game,2016,"['Indie', 'Simulation', 'Strategy']",462830,356
['Simulation'],FSX: Steam Edition - YF-23 Black Widow II Add-On,2016,['Simulation'],433746,0
"['Action', 'Adventure', 'Indie']",Back in 1995,2016,"['Action', 'Adventure', 'Indie', 'Retro', 'Survival Horror']",433380,0
"['Action', 'Adventure', 'Indie', 'RPG']",Pharaonic,2016,"['Adventure', 'Action', 'Indie', 'RPG', 'Side Scroller', 'Replay Value', 'Silent Protagonist', 'Great Soundtrack', '2.5D', 'Fighting', 'Alternate History', 'Difficult', 'Character Customization', 'Swordplay', 'Loot', 'Exploration', 'Controller', 'Real-Time', 'Action RPG', 'Magic']",386080,173
"['Action', 'Casual', 'Indie']",Vega Tank,2016,"['Action', 'Indie', 'Casual']",442860,0
"['Adventure', 'Indie']",N.E.R.O.: Nothing Ever Remains Obscure,2016,"['Adventure', 'Indie', 'Puzzle', 'Narration', 'Atmospheric', 'Walking Simulator', 'Story Rich', 'Singleplayer', 'Controller', 'Visual Novel', 'Great Soundtrack']",377480,0
"['Action', 'Adventure', 'Indie']",Cubium Dreams,2016,"['Indie', 'Adventure', 'Action', 'Horror', 'Puzzle', 'First-Person']",448260,0
"['Action', 'Casual']",Mr Nibbles Forever,2016,"['Action', 'Casual', 'Cute', 'Platformer']",448050,1
"['Casual', 'Indie']",Puzzle Galaxies,2016,"['Indie', 'Casual', 'Puzzle']",463710,0
"['Action', 'Casual', 'Indie']",Zombillie,2016,"['Action', 'Indie', 'Casual', 'Zombies', 'Puzzle']",456810,0
"['Casual', 'Indie', 'Strategy']",Abrix the robot - bonus soundtrack DLC,2016,"['Strategy', 'Indie', 'Casual']",465340,0
"['Animation &amp; Modeling', 'Audio Production', 'Software Training', 'Utilities', 'Video Production']",ScriptVOX Studio,2016,"['Utilities', 'Video Production', 'Animation & Modeling', 'Audio Production', 'Software Training']",441850,0
"['Indie', 'Simulation', 'Strategy']",Life in Bunker Soundtrack,2016,"['Strategy', 'Indie', 'Simulation']",436460,0
"['Free to Play', 'Indie', 'RPG', 'Strategy']",Immortal Empire - Starter Pack 1,2016,"['Strategy', 'RPG', 'Indie', 'Free to Play']",465830,0
"['Free to Play', 'Indie', 'RPG', 'Strategy']",Immortal Empire - Starter Pack 2,2016,"['Strategy', 'RPG', 'Indie', 'Free to Play']",465831,0
"['Indie', 'Simulation', 'Strategy']",CitiesCorp Concept - Build Everything on Your Own,2016,"['Simulation', 'Strategy', 'Indie']",446010,0
['Adventure'],OZMAFIA!!,2016,"['Otome', 'Visual Novel', 'Female Protagonist', 'Romance', 'Anime', 'Adventure', 'Dating Sim']",303290,701
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",OH! GUIDE!,2016,"['Strategy', 'Adventure', 'RPG', 'Indie', 'Casual']",464720,0
"['Adventure', 'Casual', 'Indie']",The Pit And The Pendulum,2016,"['Adventure', 'Indie', 'Casual', 'Point & Click']",463050,0
"['Casual', 'RPG']",Aselia the Eternal -The Spirit of Eternity Sword-,2011,"['RPG', 'Casual', 'Visual Novel', 'Anime', 'JRPG']",445420,3205
"['Adventure', 'Indie', 'RPG', 'Simulation']",Melting Hearts: Our Love Will Grow 2,2016,"['Simulation', 'Adventure', 'Indie', 'RPG', 'Agriculture', 'RPGMaker', 'Crafting', 'Story Rich', 'Anime']",459020,0
"['Casual', 'RPG']",Aselia the Eternal Soundtrack,2016,"['RPG', 'Casual']",465320,0
['Casual'],Secret Of The Royal Throne,2016,"['Casual', 'Hidden Object']",464630,0
"['Action', 'Casual', 'Indie']",Experience,2016,"['Action', 'Indie', 'Casual']",463040,0
"['Action', 'Indie', 'RPG', 'Early Access']",Event Horizon,2016,"['Early Access', 'Action', 'RPG', 'Indie']",465000,0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Atulos Online,2016,"['Massively Multiplayer', 'Free to Play', 'Adventure', 'RPG']",449470,3
"['Indie', 'Early Access']",Sector Six,2016,"['Early Access', 'Indie', ""Shoot 'Em Up"", 'RPG', 'Singleplayer', '2D', 'Sci-fi', 'Loot', 'Shooter', 'Side Scroller']",465020,0
"['Action', 'Casual', 'Indie', 'Sports', 'Early Access']",Hover Cubes: Arena,2016,"['Early Access', 'Casual', 'Action', 'Indie', 'Sports']",396700,0
"['Action', 'Indie']",Wicce,2016,"['Action', 'Indie', '2D', 'Anime', 'Female Protagonist', 'Platformer']",465130,0
"['Action', 'Indie']",Insane Insects: The Inception,2016,"['Indie', 'Action']",443070,0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports', 'Early Access']",Supraball,2016,"['Early Access', 'Sports', 'First-Person', 'Multiplayer', 'e-sports', 'Free to Play', 'Football', 'Indie', 'Casual', 'Action', 'Soccer', 'FPS', 'Strategy']",321400,0
"['Free to Play', 'Indie', 'RPG', 'Strategy']",Immortal Empire - Adventurer Pack,2016,"['Strategy', 'RPG', 'Indie', 'Free to Play']",465832,0
"['Adventure', 'Casual', 'Indie']",Pitfall Planet,2016,"['Casual', 'Adventure', 'Indie', 'Local Co-Op']",464900,0
"['Adventure', 'Indie']",Kathy Rain,2016,"['Point & Click', 'Adventure', 'Female Protagonist', 'Indie', 'Pixel Graphics', 'Detective', 'Mystery', 'Retro', 'Supernatural', 'Puzzle', 'Narration', 'Story Rich', 'Singleplayer', '2D', 'Atmospheric']",370910,407
"['Action', 'Indie']",Fleeting Ages,2016,"['Action', 'Indie', 'Survival']",373880,0
"['Adventure', 'Indie']",The Grandfather,2016,"['Adventure', 'Indie', 'Horror', 'Point & Click', 'Puzzle', 'Atmospheric', 'Psychological Horror', 'Narration', 'Comic Book', 'Great Soundtrack', 'Female Protagonist', 'Retro', 'Difficult', 'Survival Horror']",433750,0
"['Casual', 'Indie']",Fragments of Him,2016,"['Indie', 'Casual', 'Visual Novel', 'Walking Simulator', 'Atmospheric']",428540,0
"['Indie', 'Simulation', 'Sports', 'Strategy']",Jack Nicklaus Perfect Golf,2016,"['Golf', 'Sports', 'Simulation', 'Strategy', 'Indie']",288140,98
"['Action', 'Adventure']",LEGO® MARVEL's Avengers DLC -Classic Black Panther Pack,2016,"['Adventure', 'Action']",449390,0
"['Action', 'Indie']",Share,2016,"['Indie', 'Action', 'Horror']",448020,3
['Action'],Battleborn,2016,"['FPS', 'Action', 'Multiplayer', 'MOBA', 'Co-op', 'Shooter', 'First-Person', 'Free to Play', 'PvP', 'Comedy', 'Singleplayer', 'Class-Based', 'Sci-fi', 'Funny', 'Team-Based', 'Online Co-Op', 'Action RPG', 'Memes', 'RPG', 'Space']",394230,60
['Action'],Shadow Complex Remastered,2016,"['Action', 'Metroidvania', 'Platformer', 'Side Scroller', 'Singleplayer', '2.5D', 'Sci-fi', 'Shooter', 'Adventure', 'Action-Adventure']",385560,75
"['Indie', 'Simulation', 'Strategy']",Influent DLC - हिन्दी [Learn Hindi],2016,"['Strategy', 'Indie', 'Simulation']",435519,0
"['Indie', 'Simulation', 'Early Access']",Parkitect,2016,"['Early Access', 'Simulation', 'Management', 'Building', 'Indie', 'Sandbox', 'Singleplayer', 'Strategy', 'Funny', 'Economy', 'Isometric', 'Moddable', 'Great Soundtrack']",453090,227
"['Action', 'Indie']",UTOPIA 9 - A Volatile Vacation,2016,"['Indie', 'Twin Stick Shooter', 'Action', 'Top-Down Shooter', 'Rogue-like', 'Shooter', 'Singleplayer', 'Procedural Generation', 'Perma Death', 'Difficult', 'Local Co-Op', 'Violent', 'Rogue-lite', ""Shoot 'Em Up"", 'Casual', 'Building', 'Co-op', 'Family Friendly', 'Bullet Hell', '4 Player Local']",405000,0
"['Action', 'Adventure', 'Indie', 'Strategy']",Planet R-12,2016,"['Indie', 'Action', 'Adventure', 'Strategy']",408110,220
"['Casual', 'Indie']",Hyposphere,2016,"['Indie', 'Casual', 'Platformer']",461880,0
"['Action', 'Casual', 'Indie']",Galaxy Cannon Rider,2016,"['Action', 'Indie', 'Casual']",461580,122
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",StarBreak,2016,"['Free to Play', 'Action', 'Massively Multiplayer', 'Indie', '2D', 'Perma Death', 'Platformer', 'Adventure', 'Rogue-like', 'Sci-fi', 'Side Scroller', 'Multiplayer', 'Metroidvania', 'Co-op', 'Bullet Hell']",420790,20
"['Casual', 'Free to Play', 'RPG']",Legionwood 1: Tale of the Two Swords,2016,"['Free to Play', 'RPG', 'Casual', 'RPGMaker', 'Anime']",461820,0
"['Simulation', 'Strategy']",TransOcean 2: Rivals,2016,"['Simulation', 'Economy', 'Strategy', 'Management', 'Multiplayer', 'Realistic', 'PvP']",350110,5
"['Action', 'Adventure']","LEGO® MARVEL's Avengers DLC - All-New, All-Different Doctor Strange Pack",2016,"['Action', 'Adventure']",449391,0
"['Adventure', 'Indie', 'Strategy']",March of the Living - Soundtrack,2016,"['Strategy', 'Adventure', 'Indie']",470230,0
"['Action', 'Casual', 'Indie']",Assassins vs Pirates,2016,"['Action', 'Casual', 'Indie', 'Co-op', 'Multiplayer', '4 Player Local', 'Pirates', 'Local Co-Op', 'Local Multiplayer', 'Funny', 'Controller', 'Swordplay', 'Online Co-Op', 'Fighting', '2D']",425150,19
"['Action', 'Adventure', 'Indie']",Dungeon of Zolthan,2016,"['Indie', 'Action', 'Adventure', 'Platformer', 'Metroidvania', '2D', 'Minimalist', 'Retro', 'Singleplayer', 'Pixel Graphics', 'Replay Value', 'Exploration', 'Silent Protagonist', 'Controller', 'Action-Adventure']",463220,0
"['Action', 'Indie']",I and Me Original Soundtrack,2016,"['Action', 'Indie', 'Platformer', 'Puzzle', 'Great Soundtrack', 'Puzzle-Platformer']",471450,0
"['Adventure', 'Indie']",OddPlanet,2016,"['Adventure', 'Indie', 'Platformer']",465930,0
"['Action', 'Casual', 'Indie']",Super Mega Neo Pug,2016,"['Action', 'Indie', 'Casual', 'Pixel Graphics', 'Difficult', 'Singleplayer']",469730,5
['Adventure'],Blues and Bullets - Episode 2,2015,['Adventure'],384380,0
"['Action', 'Indie', 'Racing', 'Early Access']",SUPER IMPOSSIBLE ROAD,2016,"['Early Access', 'Racing', 'Indie', 'Action', 'Split Screen', 'Local Multiplayer', '4 Player Local', 'Futuristic', 'Procedural Generation', 'Driving', 'Competitive', 'Cyberpunk', 'Great Soundtrack', 'Soundtrack', 'Multiplayer', 'Third Person', 'Fast-Paced', 'e-sports']",444670,151
"['Adventure', 'Indie', 'RPG']",The Deed: Dynasty,2016,"['Adventure', 'Crime', 'Indie', 'Story Rich', 'RPGMaker', 'Atmospheric', 'RPG', 'Choices Matter', 'Detective', 'Mystery', 'Historical', 'Puzzle', 'Sexual Content', 'Simulation', 'Surreal', 'Difficult', '2D', 'Family Friendly']",460960,11
"['Indie', 'RPG']",GOD's DEATH,2016,"['RPG', 'Indie', 'RPGMaker']",466580,2
"['Action', 'Indie', 'Strategy']",Natural Selection 2 - Shadow Fade,2016,"['Strategy', 'Action', 'Indie']",471240,0
"['Adventure', 'Casual', 'Indie']",Impossible Geometry,2016,"['Indie', 'Casual', 'Adventure']",406670,0
"['Casual', 'Indie', 'Racing']",Riff Racer - Race Your Music!,2016,"['Racing', 'Indie', 'Music', 'Casual', 'Music-Based Procedural Generation', 'Arcade', 'Driving', 'Action', 'Singleplayer', 'Rhythm', 'Multiplayer']",351990,71
['Simulation'],Train Simulator: Clear Creek Narrow Gauge Route Add-On,2016,['Simulation'],325976,0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",VRC PRO Deluxe Off-road tracks 3,2016,"['Action', 'Indie', 'Casual', 'Simulation', 'Racing', 'Sports']",453060,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Neon Space,2016,"['Indie', 'Casual', 'Action', 'Strategy', 'Adventure', 'Great Soundtrack']",468490,0
"['Adventure', 'Indie']",Grimsfield,2016,"['Adventure', 'Indie', 'Point & Click']",447000,0
"['Action', 'Indie']",Rocket Fist,2016,"['Action', 'Indie']",413500,22
